FarmID,HouseID,Sample_Type,sampleID,Farm_House,diluation_1,diluation_3,diluation_4,CFU,Test,Date,Cycle
BB,H2,C,10,BBH2C10,,38,,3.80E+04,4.6,8/21/13,5th cycle
BB,H2,C,11,BBH2C11,,440,,4.40E+05,5.6,8/21/13,5th cycle
BB,H2,C,12,BBH2C12,,63,,6.30E+04,4.8,8/21/13,5th cycle
BB,H2,C,13,BBH2C13,,380,,3.80E+05,5.6,8/21/13,5th cycle
BB,H2,C,14,BBH2C14,,1400,,1.40E+06,6.1,8/21/13,5th cycle
BB,H2,C,15,BBH2C15,,116,,1.16E+05,5.1,8/21/13,5th cycle
BB,H2,B,1,BBH2B1,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H2,B,2,BBH2B2,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H2,B,3,BBH2B3,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H3,C,1,BBH3C1,340,,,3.40E+04,4.5,8/21/13,5th cycle
BB,H3,C,2,BBH3C2,340,,,3.40E+04,4.5,8/21/13,5th cycle
BB,H3,C,3,BBH3C3,90,,,9.00E+03,4,8/21/13,5th cycle
BB,H3,C,4,BBH3C4,356,,,3.56E+04,4.6,8/21/13,5th cycle
BB,H3,C,5,BBH3C5,1000,,,1.00E+05,5,8/21/13,5th cycle
BB,H3,C,6,BBH3C6,,146,,1.46E+05,5.2,8/21/13,5th cycle
BB,H3,C,7,BBH3C7,,130,,1.30E+05,5.1,8/21/13,5th cycle
BB,H3,C,8,BBH3C8,77,,,7.70E+03,3.9,8/21/13,5th cycle
BB,H3,C,9,BBH3C9,47,,,4.70E+03,3.7,8/21/13,5th cycle
BB,H3,C,10,BBH3C10,312,,,3.12E+04,4.5,8/21/13,5th cycle
BB,H3,C,11,BBH3C11,57,,,5.70E+03,3.8,8/21/13,5th cycle
BB,H3,C,12,BBH3C12,,54,,5.40E+04,4.7,8/21/13,5th cycle
BB,H3,C,13,BBH3C13,656,,,6.56E+04,4.8,8/21/13,5th cycle
BB,H3,C,14,BBH3C14,30,,,3.00E+03,3.5,8/21/13,5th cycle
BB,H3,C,15,BBH3C15,,34,,3.40E+04,4.5,8/21/13,5th cycle
BB,H3,B,1,BBH3B1,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H3,B,2,BBH3B2,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H3,B,3,BBH3B3,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H4,C,1,BBH4C1,,284,,2.84E+05,5.5,8/21/13,5th cycle
BB,H4,C,2,BBH4C2,135,,,1.35E+04,4.1,8/21/13,5th cycle
BB,H4,C,3,BBH4C3,31,,,3.10E+03,3.5,8/21/13,5th cycle
BB,H4,C,4,BBH4C4,,84,,8.40E+04,4.9,8/21/13,5th cycle
BB,H4,C,5,BBH4C5,,66,,6.60E+04,4.8,8/21/13,5th cycle
BB,H4,C,6,BBH4C6,,232,,2.32E+05,5.4,8/21/13,5th cycle
BB,H4,C,7,BBH4C7,,48,,4.80E+04,4.7,8/21/13,5th cycle
BB,H4,C,8,BBH4C8,,2128,,2.13E+06,6.3,8/21/13,5th cycle
BB,H4,C,9,BBH4C9,,53,,5.30E+04,4.7,8/21/13,5th cycle
BB,H4,C,10,BBH4C10,,1464,,1.46E+06,6.2,8/21/13,5th cycle
BB,H4,C,11,BBH4C11,,404,,4.40E+05,5.6,8/21/13,5th cycle
BB,H4,C,12,BBH4C12,111,,,1.11E+04,4,8/21/13,5th cycle
BB,H4,C,13,BBH4C13,,,34,3.40E+06,6.5,8/21/13,5th cycle
BB,H4,C,14,BBH4C14,,62,,6.20E+04,4.8,8/21/13,5th cycle
BB,H4,C,15,BBH4C15,,62,,6.20E+04,4.8,8/21/13,5th cycle
BB,H4,B,1,BBH4B1,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H4,B,2,BBH4B2,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H4,B,3,BBH4B3,0,0,0,0.00E+00,0,8/21/13,5th cycle
BB,H1,C,1,BBH1C1,,1040,,1.04E+06,6,10/23/13,6th cycle
BB,H1,C,2,BBH1C2,,472,,4.72E+05,5.7,10/23/13,6th cycle
BB,H1,C,3,BBH1C3,,,39,3.90E+06,6.6,10/23/13,6th cycle
BB,H1,C,4,BBH1C4,,97,,9.70E+04,5,10/23/13,6th cycle
BB,H1,C,5,BBH1C5,,400,,4.00E+05,5.6,10/23/13,6th cycle
BB,H1,C,6,BBH1C6,,63,,6.30E+04,4.8,10/23/13,6th cycle
BB,H1,C,7,BBH1C7,,97,,9.70E+04,5,10/23/13,6th cycle
BB,H1,C,8,BBH1C8,,218,,2.18E+05,5.3,10/23/13,6th cycle
BB,H1,C,9,BBH1C9,7,,,7.00E+02,2.8,10/23/13,6th cycle
BB,H1,C,10,BBH1C10,,27,,2.70E+04,4.4,10/23/13,6th cycle
BB,H1,C,11,BBH1C11,,370,,3.70E+05,5.6,10/23/13,6th cycle
BB,H1,C,12,BBH1C12,,47,,4.70E+04,4.7,10/23/13,6th cycle
BB,H1,C,13,BBH1C13,110,,,1.10E+04,4,10/23/13,6th cycle
BB,H1,C,14,BBH1C14,,134,,1.34E+05,5.1,10/23/13,6th cycle
BB,H1,C,15,BBH1C15,,350,,3.50E+05,5.5,10/23/13,6th cycle
BB,H1,B,1,BBH1B1,,6,,6.00E+03,3.8,10/23/13,6th cycle
BB,H1,B,2,BBH1B2,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H1,B,3,BBH1B3,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,C,1,BBH2C1,,44,,4.40E+04,4.6,10/23/13,6th cycle
BB,H2,C,2,BBH2C2,89,,,8.90E+03,3.9,10/23/13,6th cycle
BB,H2,C,3,BBH2C3,,,124,1.24E+07,7.1,10/23/13,6th cycle
BB,H2,C,4,BBH2C4,346,,,3.46E+04,4.5,10/23/13,6th cycle
BB,H2,C,5,BBH2C5,284,,,2.84E+04,4.5,10/23/13,6th cycle
BB,H2,C,6,BBH2C6,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,C,7,BBH2C7,8,,,8.00E+02,2.9,10/23/13,6th cycle
BB,H2,C,8,BBH2C8,,57,,5.70E+04,4.8,10/23/13,6th cycle
BB,H2,C,9,BBH2C9,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,C,10,BBH2C10,,85,,8.50E+04,4.9,10/23/13,6th cycle
BB,H2,C,11,BBH2C11,213,,,2.13E+04,4.3,10/23/13,6th cycle
BB,H2,C,12,BBH2C12,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,C,13,BBH2C13,112,,,1.12E+04,4,10/23/13,6th cycle
BB,H2,C,14,BBH2C14,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,C,15,BBH2C15,,92,,9.20E+04,5,10/23/13,6th cycle
BB,H2,B,1,BBH2B1,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,B,2,BBH2B2,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H2,B,3,BBH2B3,,1,,1.00E+03,3,10/23/13,6th cycle
BB,H3,C,1,BBH3C1,,776,,7.76E+05,5.9,10/23/13,6th cycle
BB,H3,C,2,BBH3C2,,154,,1.54E+05,5.2,10/23/13,6th cycle
BB,H3,C,3,BBH3C3,,152,,1.52E+05,5.2,10/23/13,6th cycle
BB,H3,C,4,BBH3C4,,78,,7.80E+04,4.9,10/23/13,6th cycle
BB,H3,C,5,BBH3C5,,2800,,2.80E+06,6.4,10/23/13,6th cycle
BB,H3,C,6,BBH3C6,,35,,3.50E+04,4.5,10/23/13,6th cycle
BB,H3,C,7,BBH3C7,,3448,,3.45E+06,6.5,10/23/13,6th cycle
BB,H3,C,8,BBH3C8,,,36,3.60E+06,6.6,10/23/13,6th cycle
BB,H3,C,9,BBH3C9,,87,,8.70E+04,4.9,10/23/13,6th cycle
BB,H3,C,10,BBH3C10,,49,,4.90E+04,4.7,10/23/13,6th cycle
BB,H3,C,11,BBH3C11,,1408,,1.41E+06,6.1,10/23/13,6th cycle
BB,H3,C,12,BBH3C12,,,432,4.32E+07,7.6,10/23/13,6th cycle
BB,H3,C,13,BBH3C13,,1064,,1.06E+06,6,10/23/13,6th cycle
BB,H3,C,14,BBH3C14,,3200,,3.20E+06,6.5,10/23/13,6th cycle
BB,H3,C,15,BBH3C15,40,,,4.00E+03,3.6,10/23/13,6th cycle
BB,H3,B,1,BBH3B1,,19,,1.90E+04,4.3,10/23/13,6th cycle
BB,H3,B,2,BBH3B2,60,,,6.00E+03,3.8,10/23/13,6th cycle
BB,H3,B,3,BBH3B3,,71,,7.10E+04,4.9,10/23/13,6th cycle
BB,H4,C,1,BBH4C1,,,456,4.56E+07,7.7,10/23/13,6th cycle
BB,H4,C,2,BBH4C2,,,1280,1.28E+08,8.1,10/23/13,6th cycle
BB,H4,C,3,BBH4C3,,,68,6.80E+06,6.8,10/23/13,6th cycle
BB,H4,C,4,BBH4C4,,158,,1.58E+05,5.2,10/23/13,6th cycle
BB,H4,C,5,BBH4C5,,244,,2.44E+05,5.4,10/23/13,6th cycle
BB,H4,C,6,BBH4C6,,524,,5.24E+05,5.7,10/23/13,6th cycle
BB,H4,C,7,BBH4C7,,190,,1.90E+05,5.3,10/23/13,6th cycle
BB,H4,C,8,BBH4C8,,620,,6.20E+05,5.8,10/23/13,6th cycle
BB,H4,C,9,BBH4C9,,88,,8.80E+04,4.9,10/23/13,6th cycle
BB,H4,C,10,BBH4C10,,529,,5.29E+05,5.7,10/23/13,6th cycle
BB,H4,C,11,BBH4C11,,330,,3.30E+05,5.5,10/23/13,6th cycle
BB,H4,C,12,BBH4C12,,750,,7.50E+05,5.9,10/23/13,6th cycle
BB,H4,C,13,BBH4C13,,359,,3.59E+05,5.6,10/23/13,6th cycle
BB,H4,C,14,BBH4C14,,218,,2.18E+05,5.3,10/23/13,6th cycle
BB,H4,C,15,BBH4C15,,152,,1.52E+05,5.2,10/23/13,6th cycle
BB,H4,B,1,BBH4B1,0,0,0,0.00E+00,0,10/23/13,6th cycle
BB,H4,B,2,BBH4B2,,,5,5.00E+05,5.7,10/23/13,6th cycle
BB,H4,B,3,BBH4B3,,6,,6.00E+03,3.8,10/23/13,6th cycle
BB,H1,C,1,BBH1C1,,,186,1.86E+07,7.3,3/6/14,7th cycle
BB,H1,C,2,BBH1C2,,484,,4.84E+05,5.7,3/6/14,7th cycle
BB,H1,C,3,BBH1C3,,,121,1.21E+07,7.1,3/6/14,7th cycle
BB,H1,C,4,BBH1C4,,372,,3.72E+05,5.6,3/6/14,7th cycle
BB,H1,C,5,BBH1C5,,130,,1.30E+05,5.1,3/6/14,7th cycle
BB,H1,C,6,BBH1C6,,236,,2.36E+05,5.4,3/6/14,7th cycle
BB,H1,C,7,BBH1C7,,209,,2.10E+05,5.3,3/6/14,7th cycle
BB,H1,C,8,BBH1C8,,346,,3.40E+05,5.5,3/6/14,7th cycle
BB,H1,C,9,BBH1C9,,30,,3.00E+04,4.5,3/6/14,7th cycle
BB,H1,C,10,BBH1C10,,,61,6.10E+06,6.8,3/6/14,7th cycle
BB,H1,C,11,BBH1C11,,1264,,1.20E+06,6.1,3/6/14,7th cycle
BB,H1,C,12,BBH1C12,,,480,4.80E+07,7.7,3/6/14,7th cycle
BB,H1,C,13,BBH1C13,,,53,5.30E+06,6.7,3/6/14,7th cycle
BB,H1,C,14,BBH1C14,,,308,3.10E+07,7.5,3/6/14,7th cycle
BB,H1,C,15,BBH1C15,,,92,9.20E+06,7,3/6/14,7th cycle
BB,H1,B,1,BBH1B1,,244,,2.40E+05,5.4,3/6/14,7th cycle
BB,H1,B,2,BBH1B2,,6,,6.00E+03,3.8,3/6/14,7th cycle
BB,H1,B,3,BBH1B3,,,163,1.60E+06,6.2,3/6/14,7th cycle
BB,H2,C,1,BBH2C1,,,40,4.00E+06,6.6,3/6/14,7th cycle
BB,H2,C,2,BBH2C2,,44,,4.40E+04,4.6,3/6/14,7th cycle
BB,H2,C,3,BBH2C3,,,68,6.80E+06,6.8,3/6/14,7th cycle
BB,H2,C,4,BBH2C4,,507,,5.10E+05,5.7,3/6/14,7th cycle
BB,H2,C,5,BBH2C5,,1720,,1.70E+06,6.2,3/6/14,7th cycle
BB,H2,C,6,BBH2C6,,444,,4.40E+05,5.6,3/6/14,7th cycle
BB,H2,C,7,BBH2C7,,688,,6.80E+05,5.8,3/6/14,7th cycle
BB,H2,C,8,BBH2C8,,1352,,1.30E+06,6.1,3/6/14,7th cycle
BB,H2,C,9,BBH2C9,,1160,,1.10E+06,6,3/6/14,7th cycle
BB,H2,C,10,BBH2C10,,2340,,2.30E+06,6.4,3/6/14,7th cycle
BB,H2,C,11,BBH2C11,,,,1.00E+00,0,3/6/14,7th cycle
BB,H2,C,12,BBH2C12,,1072,,1.10E+06,6,3/6/14,7th cycle
BB,H2,C,13,BBH2C13,,244,,2.40E+05,5.4,3/6/14,7th cycle
BB,H2,C,14,BBH2C14,,1128,,1.10E+06,6,3/6/14,7th cycle
BB,H2,C,15,BBH2C15,,256,,2.50E+05,5.4,3/6/14,7th cycle
BB,H2,B,1,BBH2B1,,40,,4.00E+04,4.6,3/6/14,7th cycle
BB,H2,B,2,BBH2B2,,,1,1.00E+04,4,3/6/14,7th cycle
BB,H2,B,3,BBH2B3,0,0,0,1.00E+00,0,3/6/14,7th cycle
BB,H3,C,1,BBH3C1,,520,,5.20E+05,5.7,3/6/14,7th cycle
BB,H3,C,2,BBH3C2,,45,,4.50E+04,4.7,3/6/14,7th cycle
BB,H3,C,3,BBH3C3,,99,,9.90E+04,5,3/6/14,7th cycle
BB,H3,C,4,BBH3C4,832,,,8.30E+04,4.9,3/6/14,7th cycle
BB,H3,C,5,BBH3C5,,280,,2.80E+05,5.4,3/6/14,7th cycle
BB,H3,C,6,BBH3C6,,53,,5.30E+04,4.7,3/6/14,7th cycle
BB,H3,C,7,BBH3C7,NO SAMPLE,,,,,3/6/14,7th cycle
BB,H3,C,8,BBH3C8,,70,,7.00E+04,4.8,3/6/14,7th cycle
BB,H3,C,9,BBH3C9,,103,,1.00E+05,5,3/6/14,7th cycle
BB,H3,C,10,BBH3C10,212,,,2.10E+04,4.3,3/6/14,7th cycle
BB,H3,C,11,BBH3C11,912,,,9.10E+04,5,3/6/14,7th cycle
BB,H3,C,12,BBH3C12,,536,,5.30E+05,5.7,3/6/14,7th cycle
BB,H3,C,13,BBH3C13,,58,,5.80E+04,4.8,3/6/14,7th cycle
BB,H3,C,14,BBH3C14,472,,,4.70E+04,4.7,3/6/14,7th cycle
BB,H3,C,15,BBH3C15,,384,,3.80E+05,5.6,3/6/14,7th cycle
BB,H3,B,1,BBH3B1,,25,,2.50E+04,4.4,3/6/14,7th cycle
BB,H3,B,2,BBH3B2,0,0,0,1.00E+00,0,3/6/14,7th cycle
BB,H3,B,3,BBH3B3,,7,,7.00E+03,3.8,3/6/14,7th cycle
BB,H4,C,1,BBH4C1,,,36,3.60E+06,6.6,3/6/14,7th cycle
BB,H4,C,2,BBH4C2,,,253,2.50E+07,7.4,3/6/14,7th cycle
BB,H4,C,3,BBH4C3,,600,,6.00E+05,5.8,3/6/14,7th cycle
BB,H4,C,4,BBH4C4,,69,,6.90E+04,4.8,3/6/14,7th cycle
BB,H4,C,5,BBH4C5,,,51,5.10E+06,6.7,3/6/14,7th cycle
BB,H4,C,6,BBH4C6,,384,,3.80E+05,5.6,3/6/14,7th cycle
BB,H4,C,7,BBH4C7,,,59,5.90E+06,6.8,3/6/14,7th cycle
BB,H4,C,8,BBH4C8,,,54,5.40E+06,6.7,3/6/14,7th cycle
BB,H4,C,9,BBH4C9,,,40,4.00E+06,6.6,3/6/14,7th cycle
BB,H4,C,10,BBH4C10,,416,,4.10E+05,5.6,3/6/14,7th cycle
BB,H4,C,11,BBH4C11,,113,,1.10E+05,5,3/6/14,7th cycle
BB,H4,C,12,BBH4C12,,356,,3.50E+05,5.5,3/6/14,7th cycle
BB,H4,C,13,BBH4C13,,263,,2.60E+05,5.4,3/6/14,7th cycle
BB,H4,C,14,BBH4C14,,596,,5.90E+05,5.8,3/6/14,7th cycle
BB,H4,C,15,BBH4C15,,,135,1.30E+07,7.1,3/6/14,7th cycle
BB,H4,B,1,BBH4B1,,,102,1.00E+06,6,3/6/14,7th cycle
BB,H4,B,2,BBH4B2,,13,,1.30E+04,4.1,3/6/14,7th cycle
BB,H4,B,3,BBH4B3,,166,,1.60E+05,5.2,3/6/14,7th cycle
BB,H1,C,1,BBH1C1,,38,,3.80E+04,4.6,5/14/14,8th cycle
BB,H1,C,2,BBH1C2,,156,,1.56E+05,5.2,5/14/14,8th cycle
BB,H1,C,3,BBH1C3,,213,,2.13E+05,5.3,5/14/14,8th cycle
BB,H1,C,4,BBH1C4,,768,,7.68E+05,5.9,5/14/14,8th cycle
BB,H1,C,5,BBH1C5,,364,,3.64E+05,5.6,5/14/14,8th cycle
BB,H1,C,6,BBH1C6,,404,,4.04E+05,5.6,5/14/14,8th cycle
BB,H1,C,7,BBH1C7,,824,,8.24E+05,5.9,5/14/14,8th cycle
BB,H1,C,8,BBH1C8,,62,,6.20E+04,4.8,5/14/14,8th cycle
BB,H1,C,9,BBH1C9,,247,,2.47E+05,5.4,5/14/14,8th cycle
BB,H1,C,10,BBH1C10,,228,,2.28E+05,5.4,5/14/14,8th cycle
BB,H1,C,11,BBH1C11,,,116,1.16E+07,7.1,5/14/14,8th cycle
BB,H1,C,12,BBH1C12,,384,,3.84E+05,5.6,5/14/14,8th cycle
BB,H1,C,13,BBH1C13,,496,,4.96E+05,5.7,5/14/14,8th cycle
BB,H1,C,14,BBH1C14,,725,,7.25E+05,5.9,5/14/14,8th cycle
BB,H1,C,15,BBH1C15,,123,,1.23E+05,5.1,5/14/14,8th cycle
BB,H1,B,1,BBH1B1,,53,,5.30E+04,4.7,5/14/14,8th cycle
BB,H1,B,2,BBH1B2,,136,,1.36E+05,5.1,5/14/14,8th cycle
BB,H1,B,3,BBH1B3,21,,,2.10E+03,3.3,5/14/14,8th cycle
BB,H2,C,1,BBH2C1,,,412,4.12E+07,7.6,5/14/14,8th cycle
BB,H2,C,2,BBH2C2,,1820,,1.82E+06,6.3,5/14/14,8th cycle
BB,H2,C,3,BBH2C3,,,400,4.00E+07,7.6,5/14/14,8th cycle
BB,H2,C,4,BBH2C4,,2400,,2.40E+06,6.4,5/14/14,8th cycle
BB,H2,C,5,BBH2C5,,,870,8.70E+07,7.9,5/14/14,8th cycle
BB,H2,C,6,BBH2C6,,3200,,3.20E+06,6.5,5/14/14,8th cycle
BB,H2,C,7,BBH2C7,,3190,,3.19E+06,6.5,5/14/14,8th cycle
BB,H2,C,8,BBH2C8,,3500,,3.50E+06,6.5,5/14/14,8th cycle
BB,H2,C,9,BBH2C9,,890,,8.90E+05,5.9,5/14/14,8th cycle
BB,H2,C,10,BBH2C10,,,485,4.85E+07,7.7,5/14/14,8th cycle
BB,H2,C,11,BBH2C11,,2950,,2.95E+06,6.5,5/14/14,8th cycle
BB,H2,C,12,BBH2C12,,3550,,3.55E+06,6.6,5/14/14,8th cycle
BB,H2,C,13,BBH2C13,,,98,9.80E+06,7,5/14/14,8th cycle
BB,H2,C,14,BBH2C14,,,128,1.28E+07,7.1,5/14/14,8th cycle
BB,H2,C,15,BBH2C15,,4500,,4.50E+06,6.7,5/14/14,8th cycle
BB,H2,B,1,BBH2B1,30,,,3.00E+03,3.5,5/14/14,8th cycle
BB,H2,B,2,BBH2B2,,9,,9.00E+03,4,5/14/14,8th cycle
BB,H2,B,3,BBH2B3,,,4,4.00E+05,5.6,5/14/14,8th cycle
BB,H3,C,1,BBH3C1,256,,,2.56E+04,4.4,5/14/14,8th cycle
BB,H3,C,2,BBH3C2,368,,,3.68E+04,4.6,5/14/14,8th cycle
BB,H3,C,3,BBH3C3,,46,,4.60E+04,4.7,5/14/14,8th cycle
BB,H3,C,4,BBH3C4,,116,,1.16E+05,5.1,5/14/14,8th cycle
BB,H3,C,5,BBH3C5,108,,,1.08E+04,4,5/14/14,8th cycle
BB,H3,C,6,BBH3C6,,42,,4.20E+04,4.6,5/14/14,8th cycle
BB,H3,C,7,BBH3C7,,228,,2.28E+05,5.4,5/14/14,8th cycle
BB,H3,C,8,BBH3C8,,105,,1.05E+05,5,5/14/14,8th cycle
BB,H3,C,9,BBH3C9,,616,,6.16E+05,5.8,5/14/14,8th cycle
BB,H3,C,10,BBH3C10,,720,,7.20E+05,5.9,5/14/14,8th cycle
BB,H3,C,11,BBH3C11,,169,,1.69E+05,5.2,5/14/14,8th cycle
BB,H3,C,12,BBH3C12,,66,,6.60E+04,4.8,5/14/14,8th cycle
BB,H3,C,13,BBH3C13,,99,,9.90E+04,5,5/14/14,8th cycle
BB,H3,C,14,BBH3C14,,101,,1.01E+05,5,5/14/14,8th cycle
BB,H3,C,15,BBH3C15,,70,,7.00E+04,4.8,5/14/14,8th cycle
BB,H3,B,1,BBH3B1,,12,,1.20E+04,4.1,5/14/14,8th cycle
BB,H3,B,2,BBH3B2,,9,,9.00E+03,4,5/14/14,8th cycle
BB,H3,B,3,BBH3B3,,11,,1.10E+04,4,5/14/14,8th cycle
BB,H4,C,1,BBH4C1,,38,,3.80E+04,4.6,5/14/14,8th cycle
BB,H4,C,2,BBH4C2,,42,,4.20E+04,4.6,5/14/14,8th cycle
BB,H4,C,3,BBH4C3,,1680,,1.68E+06,6.2,5/14/14,8th cycle
BB,H4,C,4,BBH4C4,,588,,5.88E+05,5.8,5/14/14,8th cycle
BB,H4,C,5,BBH4C5,,220,,2.20E+05,5.3,5/14/14,8th cycle
BB,H4,C,6,BBH4C6,,67,,6.70E+04,4.8,5/14/14,8th cycle
BB,H4,C,7,BBH4C7,,149,,1.49E+05,5.2,5/14/14,8th cycle
BB,H4,C,8,BBH4C8,,69,,6.90E+04,4.8,5/14/14,8th cycle
BB,H4,C,9,BBH4C9,,216,,2.16E+05,5.3,5/14/14,8th cycle
BB,H4,C,10,BBH4C10,,244,,2.44E+05,5.4,5/14/14,8th cycle
BB,H4,C,11,BBH4C11,752,,,7.52E+04,4.9,5/14/14,8th cycle
BB,H4,C,12,BBH4C12,940,,,9.40E+04,5,5/14/14,8th cycle
BB,H4,C,13,BBH4C13,1248,,,1.25E+05,5.1,5/14/14,8th cycle
BB,H4,C,14,BBH4C14,,42,,4.20E+04,4.6,5/14/14,8th cycle
BB,H4,C,15,BBH4C15,,320,,3.20E+05,5.5,5/14/14,8th cycle
BB,H4,B,1,BBH4B1,,121,,1.21E+05,5.1,5/14/14,8th cycle
BB,H4,B,2,BBH4B2,,13,,1.30E+04,4.1,5/14/14,8th cycle
BB,H4,B,3,BBH4B3,,20,,2.00E+04,4.3,5/14/14,8th cycle
ED,H1,C,1,EDH1C1,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,2,EDH1C2,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,3,EDH1C3,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,4,EDH1C4,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,5,EDH1C5,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,6,EDH1C6,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,7,EDH1C7,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,8,EDH1C8,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,9,EDH1C9,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,10,EDH1C10,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,11,EDH1C11,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,12,EDH1C12,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,13,EDH1C13,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,14,EDH1C14,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,15,EDH1C15,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,B,1,EDH1B1,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,B,2,EDH1B2,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,B,3,EDH1B3,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,1,EDH2C1,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,2,EDH2C2,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,3,EDH2C3,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,4,EDH2C4,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,5,EDH2C5,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,6,EDH2C6,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,7,EDH2C7,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,8,EDH2C8,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,9,EDH2C9,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,10,EDH2C10,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,11,EDH2C11,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,12,EDH2C12,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,13,EDH2C13,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,14,EDH2C14,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,C,15,EDH2C15,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,B,1,EDH2B1,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,B,2,EDH2B2,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H2,B,3,EDH2B3,,0,,0.00E+00,0,11/16/12,1st cycle
ED,H1,C,1,EDH1C1,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,2,EDH1C2,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,3,EDH1C3,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,4,EDH1C4,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,5,EDH1C5,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,6,EDH1C6,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,7,EDH1C7,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,8,EDH1C8,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,9,EDH1C9,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,10,EDH1C10,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,11,EDH1C11,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,12,EDH1C12,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,13,EDH1C13,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,14,EDH1C14,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,C,15,EDH1C15,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,B,1,EDH1B1,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,B,2,EDH1B2,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H1,B,3,EDH1B3,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H2,C,1,EDH2C1,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H2,C,2,EDH2C2,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H2,C,3,EDH2C3,,0,,0.00E+00,0,4/17/13,3rd cycle
ED,H2,C,4,EDH2C4,,0,,0.00E+00,0,4/17/13,3rd cycle
